Transaction ID,Date,City,Branch,Shop Name,Product ID,Product Category,Unit Price,Qty Sold,Revenue,Profit,Weekday,Year,Month
CUS10229,44675,Los Angeles,Capitol Hill,Espresso,SND001,Sandwiches ,3,2,6,2.1,Sun,2022,Apr
CUS10230,44205,Seattle,Capitol Hill,Brew Cafe,TEA001,Coffee Beverages,9.5,1,9.5,3.325,Sat,2021,Jan
CUS10231,45015,New York,Brooklyn,Beanery,DES001,Desserts,2.5,2,5,1.75,Thu,2023,Mar
CUS10232,44389,Austin,Central Park,Delight Café,CLD001,Sandwiches ,3,2,6,2.1,Mon,2021,Jul
CUS10233,44747,Austin,Central Park,Suburban Sip Spot,DES001,Cold Drinks,4.75,2,9.5,3.325,Tue,2022,Jul
CUS10234,44833,Los Angeles,Venice Beach,Coffee House,SND001,Specialty Drinks,2.5,2,5,1.75,Thu,2022,Sep
CUS10235,44668,Seattle,Capitol Hill,Brew Cafe,TEA001,Coffee Beverages,3.5,2,7,2.45,Sun,2022,Apr
CUS10236,44224,Los Angeles,Venice Beach,Beach Cafe,CLD001,Tea Beverages,3.75,2,7.5,2.625,Thu,2021,Jan
CUS10237,44568,Los Angeles,Capitol Hill,Espresso,CLD001,Snacks,0.8,2,1.6,0.56,Fri,2022,Jan
CUS10238,45032,New York,Brooklyn,Beanery,DES001,Tea Beverages,3,1,3,1.05,Sun,2023,Apr
CUS10239,45039,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Desserts,4.75,1,4.75,1.6625,Sun,2023,Apr
CUS10240,44793,Austin,Central Park,Delight Café,SPC001,Desserts,4.75,1,4.75,1.6625,Sat,2022,Aug
CUS10241,44701,Austin,Central Park,Delight Café,SND001,Cold Drinks,2.5,1,2.5,0.875,Fri,2022,May
CUS10242,45240,New York,Brooklyn,Sip & Savor,COF001,Cold Drinks,2.5,1,2.5,0.875,Fri,2023,Nov
CUS10243,44805,Los Angeles,Venice Beach,Beach Cafe,TEA001,Cold Drinks,2.5,1,2.5,0.875,Thu,2022,Sep
CUS10244,45172,Chicago,Madison Street,Park Roaste,COF001,Coffee Beverages,3.5,1,3.5,1.225,Sun,2023,Sep
CUS10245,44797,Los Angeles,Capitol Hill,Espresso,TEA001,Desserts,4.25,2,8.5,2.975,Wed,2022,Aug
CUS10246,45216,Chicago,Madison Street,Park Roaste,DES001,Tea Beverages,0.8,2,1.6,0.56,Tue,2023,Oct
CUS10247,45101,Los Angeles,Venice Beach,Beach Cafe,COF001,Sandwiches ,9.5,1,9.5,3.325,Sat,2023,Jun
CUS10248,44965,New York,Central Park,TSQ Brew,SPC001,Specialty Drinks,2.2,1,2.2,0.77,Wed,2023,Feb
CUS10249,45117,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Cold Drinks,3,1,3,1.05,Mon,2023,Jul
CUS10250,45171,New York,Central Park,TSQ Brew,CLD001,Specialty Drinks,3.75,1,3.75,1.3125,Sat,2023,Sep
CUS10251,44450,New York,Brooklyn,Beanery,SND001,Coffee Beverages,3,1,3,1.05,Sat,2021,Sep
CUS10252,44245,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,4.75,2,9.5,3.325,Thu,2021,Feb
CUS10253,44940,Austin,Central Park,Delight Café,COF001,Snacks,18,1,18,6.3,Sat,2023,Jan
CUS10254,45235,Los Angeles,Venice Beach,Beach Cafe,SKT001,Tea Beverages,4.25,2,8.5,2.975,Sun,2023,Nov
CUS10255,44974,New York,Central Park,C P Coffee ,TEA001,Snacks,0.8,1,0.8,0.28,Fri,2023,Feb
CUS10256,45068,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Tea Beverages,12,1,12,4.2,Mon,2023,May
CUS10257,44347,Austin,Central Park,Suburban Sip Spot,TEA001,Tea Beverages,3,1,3,1.05,Mon,2021,May
CUS10258,44395,Austin,Central Park,Delight Café,TEA001,Snacks,2,2,4,1.4,Sun,2021,Jul
CUS10259,44763,Seattle,Pike Place,Perk Café,SND001,Desserts,2.5,2,5,1.75,Thu,2022,Jul
CUS10260,44662,New York,Central Park,C P Coffee ,SND001,Specialty Drinks,3.25,1,3.25,1.1375,Mon,2022,Apr
CUS10261,44886,New York,Brooklyn,Sip & Savor,COF001,Desserts,2,2,4,1.4,Mon,2022,Nov
CUS10262,44406,New York,Brooklyn,Sip & Savor,SPC001,Cold Drinks,4,2,8,2.8,Thu,2021,Jul
CUS10263,44640,Los Angeles,Venice Beach,Beach Cafe,COF001,Cold Drinks,2.5,2,5,1.75,Sun,2022,Mar
CUS10264,44954,Seattle,Pike Place,Perk Café,COF001,Desserts,2.5,1,2.5,0.875,Sat,2023,Jan
CUS10265,44887,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Tea Beverages,3,1,3,1.05,Tue,2022,Nov
CUS10266,45149,Los Angeles,Capitol Hill,Espresso,TEA001,Desserts,3.75,1,3.75,1.3125,Fri,2023,Aug
CUS10267,45113,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Snacks,0.8,2,1.6,0.56,Thu,2023,Jul
CUS10268,44963,Los Angeles,Capitol Hill,Espresso,SPC001,Sandwiches ,2.55,2,5.1,1.785,Mon,2023,Feb
CUS10269,44833,Los Angeles,Capitol Hill,Espresso,SPC001,Coffee Beverages,2,2,4,1.4,Thu,2022,Sep
CUS10270,44581,Austin,Central Park,Suburban Sip Spot,CLD001,Coffee Beverages,3,1,3,1.05,Thu,2022,Jan
CUS10271,44564,Los Angeles,Venice Beach,Beach Cafe,SPC001,Specialty Drinks,3.75,1,3.75,1.3125,Mon,2022,Jan
CUS10272,44870,Seattle,Capitol Hill,Brew Cafe,SPC001,Coffee Beverages,4.25,2,8.5,2.975,Sat,2022,Nov
CUS10273,44802,New York,Central Park,C P Coffee ,TEA001,Coffee Beverages,0.8,2,1.6,0.56,Mon,2022,Aug
CUS10274,44358,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Snacks,3.5,1,3.5,1.225,Fri,2021,Jun
CUS10275,44258,Los Angeles,Venice Beach,Beach Cafe,CLD001,Specialty Drinks,2.2,2,4.4,1.54,Wed,2021,Mar
CUS10276,44515,Austin,Central Park,Delight Café,SPC001,Snacks,2.2,2,4.4,1.54,Mon,2021,Nov
CUS10277,44432,Los Angeles,Venice Beach,Coffee House,DES001,Snacks,3,1,3,1.05,Tue,2021,Aug
CUS10278,45154,Los Angeles,Venice Beach,Coffee House,COF001,Specialty Drinks,2.55,2,5.1,1.785,Wed,2023,Aug
CUS10279,44801,Chicago,Madison Street,Park Roaste,CLD001,Cold Drinks,3.1,1,3.1,1.085,Sun,2022,Aug
CUS10280,44338,New York,Brooklyn,Beanery,COF001,Cold Drinks,4.25,1,4.25,1.4875,Sat,2021,May
CUS10281,44463,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Sandwiches ,0.8,1,0.8,0.28,Fri,2021,Sep
CUS10282,45219,Los Angeles,Venice Beach,Beach Cafe,CLD001,Desserts,4.25,1,4.25,1.4875,Fri,2023,Oct
CUS10283,44926,Austin,Central Park,Suburban Sip Spot,SKT001,Cold Drinks,0.8,2,1.6,0.56,Sat,2022,Dec
CUS10284,44247,Austin,Central Park,Suburban Sip Spot,TEA001,Specialty Drinks,2.5,2,5,1.75,Sat,2021,Feb
CUS10285,44917,Seattle,Pike Place,Perk Café,DES001,Specialty Drinks,2.5,2,5,1.75,Thu,2022,Dec
CUS10286,44494,Seattle,Capitol Hill,Brew Cafe,COF001,Cold Drinks,2.5,1,2.5,0.875,Mon,2021,Oct
CUS10287,44407,New York,Central Park,C P Coffee ,COF001,Specialty Drinks,3.5,2,7,2.45,Fri,2021,Jul
CUS10288,44394,Austin,Zilker Park,Lakeside Brew ,DES001,Coffee Beverages,3,2,6,2.1,Sat,2021,Jul
CUS10289,44334,Austin,Zilker Park,Lakeside Brew ,COF001,Specialty Drinks,3,1,3,1.05,Tue,2021,May
CUS10290,44651,Los Angeles,Venice Beach,Coffee House,DES001,Sandwiches ,0.8,2,1.6,0.56,Thu,2022,Mar
CUS10291,44815,Los Angeles,Venice Beach,Coffee House,TEA001,Coffee Beverages,4.25,1,4.25,1.4875,Sun,2022,Sep
CUS10292,45102,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Sandwiches ,0.8,1,0.8,0.28,Sun,2023,Jun
CUS10293,44938,Austin,Central Park,Delight Café,SPC001,Tea Beverages,2.5,2,5,1.75,Thu,2023,Jan
CUS10294,44373,Chicago,Madison Street,Park Brew,COF001,Snacks,3,2,6,2.1,Sat,2021,Jun
CUS10295,44838,Los Angeles,Venice Beach,Beach Cafe,CLD001,Cold Drinks,3.5,1,3.5,1.225,Tue,2022,Oct
CUS10296,44799,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Sandwiches ,2.5,1,2.5,0.875,Fri,2022,Aug
CUS10297,44617,Austin,Zilker Park,Lakeside Brew ,CLD001,Coffee Beverages,3.75,2,7.5,2.625,Fri,2022,Feb
CUS10298,45269,Chicago,Madison Street,Park Roaste,COF001,Tea Beverages,2.5,1,2.5,0.875,Sat,2023,Dec
CUS10299,45179,Chicago,Madison Street,Park Roaste,SPC001,Specialty Drinks,3.25,1,3.25,1.1375,Sun,2023,Sep
CUS10300,45266,Seattle,Capitol Hill,Brew Cafe,COF001,Sandwiches ,2.5,1,2.5,0.875,Wed,2023,Dec
CUS10301,44217,Austin,Central Park,Delight Café,SPC001,Snacks,2.5,2,5,1.75,Thu,2021,Jan
CUS10302,44681,Austin,Central Park,Delight Café,SND001,Tea Beverages,3,2,6,2.1,Sat,2022,Apr
CUS10303,44819,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Tea Beverages,3.5,1,3.5,1.225,Thu,2022,Sep
CUS10304,44622,New York,Central Park,TSQ Brew,SPC001,Snacks,3.75,2,7.5,2.625,Wed,2022,Mar
CUS10305,44348,Seattle,Capitol Hill,Brew Cafe,CLD001,Sandwiches ,0.8,2,1.6,0.56,Tue,2021,Jun
CUS10306,44319,Austin,Central Park,Delight Café,COF001,Desserts,2.5,1,2.5,0.875,Mon,2021,May
CUS10307,45197,Los Angeles,Venice Beach,Coffee House,TEA001,Snacks,2.55,1,2.55,0.8925,Thu,2023,Sep
CUS10308,44787,New York,Central Park,TSQ Brew,COF001,Snacks,2,1,2,0.7,Sun,2022,Aug
CUS10309,45077,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Tea Beverages,2.2,2,4.4,1.54,Wed,2023,May
CUS10310,44779,Los Angeles,Venice Beach,Beach Cafe,SND001,Sandwiches ,4.25,2,8.5,2.975,Sat,2022,Aug
CUS10311,45148,Chicago,Madison Street,Park Roaste,SPC001,Cold Drinks,0.8,1,0.8,0.28,Thu,2023,Aug
CUS10312,45059,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Specialty Drinks,4.25,1,4.25,1.4875,Sat,2023,May
CUS10313,44979,New York,Brooklyn,Sip & Savor,TEA001,Tea Beverages,0.8,2,1.6,0.56,Wed,2023,Feb
CUS10314,45081,Los Angeles,Venice Beach,Coffee House,SPC001,Sandwiches ,4,1,4,1.4,Sun,2023,Jun
CUS10315,44428,Austin,Central Park,Delight Café,DES001,Desserts,3.1,2,6.2,2.17,Fri,2021,Aug
CUS10316,45065,Austin,Central Park,Suburban Sip Spot,SND001,Cold Drinks,3.1,1,3.1,1.085,Fri,2023,May
CUS10317,44725,New York,Brooklyn,Beanery,SPC001,Tea Beverages,2.2,2,4.4,1.54,Mon,2022,Jun
CUS10318,44318,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Snacks,2,1,2,0.7,Sun,2021,May
CUS10319,44565,Austin,Central Park,Suburban Sip Spot,TEA001,Specialty Drinks,3,1,3,1.05,Tue,2022,Jan
CUS10320,44445,New York,Central Park,TSQ Brew,SPC001,Tea Beverages,2.5,1,2.5,0.875,Mon,2021,Sep
CUS10321,44491,Los Angeles,Venice Beach,Coffee House,CLD001,Sandwiches ,2.5,1,2.5,0.875,Fri,2021,Oct
CUS10322,45091,New York,Central Park,C P Coffee ,COF001,Sandwiches ,3.75,1,3.75,1.3125,Wed,2023,Jun
CUS10323,44673,Los Angeles,Venice Beach,Beach Cafe,COF001,Cold Drinks,0.8,1,0.8,0.28,Fri,2022,Apr
CUS10324,44849,New York,Central Park,C P Coffee ,TEA001,Coffee Beverages,2.5,1,2.5,0.875,Sat,2022,Oct
CUS10325,44336,Austin,Central Park,Suburban Sip Spot,CLD001,Desserts,4.25,1,4.25,1.4875,Thu,2021,May
CUS10326,44301,New York,Brooklyn,Beanery,CLD001,Snacks,0.8,1,0.8,0.28,Thu,2021,Apr
CUS10327,45130,Los Angeles,Capitol Hill,Espresso,DES001,Sandwiches ,3.25,1,3.25,1.1375,Sun,2023,Jul
CUS10328,45183,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Tea Beverages,2.5,1,2.5,0.875,Thu,2023,Sep
CUS10329,45093,New York,Central Park,TSQ Brew,TEA001,Tea Beverages,2,2,4,1.4,Fri,2023,Jun
CUS10330,45268,New York,Brooklyn,Beanery,DES001,Cold Drinks,3.5,2,7,2.45,Fri,2023,Dec
CUS10331,44240,Seattle,Pike Place,Perk Café,TEA001,Coffee Beverages,2.5,2,5,1.75,Sat,2021,Feb
CUS10332,44870,Austin,Zilker Park,Lakeside Brew ,SND001,Coffee Beverages,2.5,1,2.5,0.875,Sat,2022,Nov
CUS10333,45217,Chicago,Madison Street,Park Roaste,CLD001,Tea Beverages,3.75,2,7.5,2.625,Wed,2023,Oct
CUS10334,44358,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Desserts,0.8,2,1.6,0.56,Fri,2021,Jun
CUS10335,44410,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Specialty Drinks,3.5,1,3.5,1.225,Mon,2021,Aug
CUS10336,44205,Austin,Central Park,Delight Café,SPC001,Tea Beverages,2.2,1,2.2,0.77,Sat,2021,Jan
CUS10337,44682,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Desserts,3.5,1,3.5,1.225,Sun,2022,May
CUS10338,45191,Austin,Central Park,Delight Café,TEA001,Desserts,2.1,1,2.1,0.735,Fri,2023,Sep
CUS10339,44552,Austin,Central Park,Suburban Sip Spot,CLD001,Tea Beverages,3.25,1,3.25,1.1375,Wed,2021,Dec
CUS10340,44221,Chicago,Madison Street,Park Brew,TEA001,Coffee Beverages,45,8,360,126,Mon,2021,Jan
CUS10341,44430,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Cold Drinks,2.5,1,2.5,0.875,Sun,2021,Aug
CUS10342,44376,New York,Brooklyn,Sip & Savor,DES001,Tea Beverages,2.5,2,5,1.75,Tue,2021,Jun
CUS10343,44219,Los Angeles,Venice Beach,Coffee House,COF001,Sandwiches ,2,2,4,1.4,Sat,2021,Jan
CUS10344,44561,New York,Central Park,TSQ Brew,CLD001,Snacks,3.5,2,7,2.45,Fri,2021,Dec
CUS10345,44234,Los Angeles,Venice Beach,Beach Cafe,SPC001,Cold Drinks,3.75,1,3.75,1.3125,Sun,2021,Feb
CUS10346,44568,New York,Brooklyn,Sip & Savor,COF001,Snacks,3,2,6,2.1,Fri,2022,Jan
CUS10347,44388,Austin,Zilker Park,Lakeside Brew ,SPC001,Specialty Drinks,2.2,1,2.2,0.77,Sun,2021,Jul
CUS10348,45003,New York,Central Park,TSQ Brew,COF001,Coffee Beverages,3,2,6,2.1,Sat,2023,Mar
CUS10349,44833,Los Angeles,Capitol Hill,Espresso,DES001,Desserts,2.5,1,2.5,0.875,Thu,2022,Sep
CUS10350,44777,Los Angeles,Capitol Hill,Espresso,COF001,Tea Beverages,2.5,2,5,1.75,Thu,2022,Aug
CUS10351,44672,Austin,Zilker Park,Lakeside Brew ,CLD001,Cold Drinks,2.45,1,2.45,0.8575,Thu,2022,Apr
CUS10352,44541,New York,Central Park,C P Coffee ,TEA001,Snacks,3,1,3,1.05,Sat,2021,Dec
CUS10353,44303,New York,Brooklyn,Sip & Savor,SPC001,Sandwiches ,2.5,1,2.5,0.875,Sat,2021,Apr
CUS10354,44487,New York,Central Park,TSQ Brew,COF001,Specialty Drinks,3,1,3,1.05,Mon,2021,Oct
CUS10355,44658,Seattle,Capitol Hill,Brew Cafe,SND001,Snacks,3.75,1,3.75,1.3125,Thu,2022,Apr
CUS10356,45123,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Coffee Beverages,3.75,1,3.75,1.3125,Sun,2023,Jul
CUS10357,45276,New York,Brooklyn,Beanery,SND001,Desserts,3,2,6,2.1,Sat,2023,Dec
CUS10358,45049,Austin,Central Park,Suburban Sip Spot,SKT001,Coffee Beverages,3.75,1,3.75,1.3125,Wed,2023,May
CUS10359,45121,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Coffee Beverages,3.75,2,7.5,2.625,Fri,2023,Jul
CUS10360,44234,Austin,Central Park,Delight Café,SPC001,Cold Drinks,2,2,4,1.4,Sun,2021,Feb
CUS10361,44592,Los Angeles,Capitol Hill,Espresso,SKT001,Snacks,2.5,1,2.5,0.875,Mon,2022,Jan
CUS10362,44345,Los Angeles,Capitol Hill,Espresso,DES001,Specialty Drinks,3.5,1,3.5,1.225,Sat,2021,May
CUS10363,44347,Seattle,Capitol Hill,Brew Cafe,COF001,Tea Beverages,2.55,2,5.1,1.785,Mon,2021,May
CUS10364,44844,Austin,Zilker Park,Lakeside Brew ,CLD001,Coffee Beverages,22.5,1,22.5,7.875,Mon,2022,Oct
CUS10365,45029,Austin,Zilker Park,Lakeside Brew ,DES001,Snacks,3,2,6,2.1,Thu,2023,Apr
CUS10366,44473,Chicago,Madison Street,Park Roaste,DES001,Tea Beverages,4.5,2,9,3.15,Mon,2021,Oct
CUS10367,45127,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Sandwiches ,2.5,2,5,1.75,Thu,2023,Jul
CUS10368,44568,Los Angeles,Capitol Hill,Espresso,SND001,Snacks,3,1,3,1.05,Fri,2022,Jan
CUS10369,45271,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,2.2,2,4.4,1.54,Mon,2023,Dec
CUS10370,44761,Seattle,Capitol Hill,Brew Cafe,TEA001,Snacks,3.5,1,3.5,1.225,Tue,2022,Jul
CUS10371,44420,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Coffee Beverages,3,1,3,1.05,Thu,2021,Aug
CUS10372,45171,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Sandwiches ,3.1,2,6.2,2.17,Sat,2023,Sep
CUS10373,45288,Seattle,Pike Place,Perk Café,CLD001,Coffee Beverages,3.75,1,3.75,1.3125,Thu,2023,Dec
CUS10374,44903,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Sandwiches ,2.5,2,5,1.75,Thu,2022,Dec
CUS10375,45116,Chicago,Madison Street,Park Brew,DES001,Sandwiches ,2.2,1,2.2,0.77,Sun,2023,Jul
CUS10376,44617,New York,Central Park,TSQ Brew,CLD001,Tea Beverages,3.5,1,3.5,1.225,Fri,2022,Feb
CUS10377,44685,Los Angeles,Capitol Hill,Espresso,COF001,Desserts,2.2,1,2.2,0.77,Wed,2022,May
CUS10378,45197,Los Angeles,Venice Beach,Coffee House,TEA001,Desserts,3.75,1,3.75,1.3125,Thu,2023,Sep
CUS10379,44691,Austin,Zilker Park,Lakeside Brew ,SND001,Sandwiches ,2.2,2,4.4,1.54,Tue,2022,May
CUS10380,44996,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Cold Drinks,3,1,3,1.05,Sat,2023,Mar
CUS10381,45290,Austin,Central Park,Suburban Sip Spot,COF001,Sandwiches ,14,1,14,4.9,Sat,2023,Dec
CUS10382,45110,Los Angeles,Venice Beach,Coffee House,SND001,Coffee Beverages,3.75,2,7.5,2.625,Mon,2023,Jul
CUS10383,45260,Austin,Central Park,Delight Café,COF001,Tea Beverages,3,1,3,1.05,Thu,2023,Nov
CUS10384,45023,Austin,Central Park,Delight Café,CLD001,Cold Drinks,2.5,1,2.5,0.875,Fri,2023,Apr
CUS10385,44525,Seattle,Pike Place,Perk Café,CLD001,Sandwiches ,3,1,3,1.05,Thu,2021,Nov
CUS10386,44478,Chicago,Madison Street,Park Brew,TEA001,Snacks,3.75,2,7.5,2.625,Sat,2021,Oct
CUS10387,45238,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Snacks,3.75,2,7.5,2.625,Wed,2023,Nov
CUS10388,44467,New York,Central Park,TSQ Brew,CLD001,Tea Beverages,0.8,1,0.8,0.28,Tue,2021,Sep
CUS10389,44325,Los Angeles,Venice Beach,Beach Cafe,SND001,Sandwiches ,3.75,1,3.75,1.3125,Sun,2021,May
CUS10390,44416,Chicago,Madison Street,Park Brew,SPC001,Sandwiches ,0.8,1,0.8,0.28,Sun,2021,Aug
CUS10391,45218,Los Angeles,Capitol Hill,Espresso,DES001,Cold Drinks,2.5,2,5,1.75,Thu,2023,Oct
CUS10392,44973,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Desserts,22.5,1,22.5,7.875,Thu,2023,Feb
CUS10393,44898,New York,Central Park,C P Coffee ,CLD001,Sandwiches ,2.1,1,2.1,0.735,Sat,2022,Dec
CUS10394,44977,Seattle,Pike Place,Perk Café,COF001,Cold Drinks,3.25,1,3.25,1.1375,Mon,2023,Feb
CUS10395,44562,Austin,Central Park,Suburban Sip Spot,TEA001,Desserts,45,8,360,126,Sat,2022,Jan
CUS10396,45052,Chicago,Madison Street,Park Roaste,TEA001,Tea Beverages,4.25,3,12.75,4.4625,Sat,2023,May
CUS10397,45119,Los Angeles,Venice Beach,Coffee House,CLD001,Cold Drinks,0.8,2,1.6,0.56,Wed,2023,Jul
CUS10398,44610,Seattle,Pike Place,Perk Café,CLD001,Sandwiches ,2.55,1,2.55,0.8925,Fri,2022,Feb
CUS10399,45000,New York,Brooklyn,Beanery,SPC001,Coffee Beverages,3.75,1,3.75,1.3125,Wed,2023,Mar
CUS10400,44314,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Tea Beverages,3.1,1,3.1,1.085,Wed,2021,Apr
CUS10401,44814,Los Angeles,Capitol Hill,Espresso,SKT001,Specialty Drinks,3.5,2,7,2.45,Sat,2022,Sep
CUS10402,45227,Chicago,Madison Street,Park Brew,SPC001,Specialty Drinks,3.75,1,3.75,1.3125,Sat,2023,Oct
CUS10403,44879,Seattle,Capitol Hill,Brew Cafe,COF001,Coffee Beverages,10,1,10,3.5,Mon,2022,Nov
CUS10404,44478,New York,Central Park,TSQ Brew,SPC001,Desserts,3.5,2,7,2.45,Sat,2021,Oct
CUS10405,44926,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Specialty Drinks,3.25,1,3.25,1.1375,Sat,2022,Dec
CUS10406,44604,Austin,Zilker Park,Lakeside Brew ,CLD001,Coffee Beverages,3,1,3,1.05,Sat,2022,Feb
CUS10407,45146,Seattle,Capitol Hill,Brew Cafe,CLD001,Cold Drinks,3,2,6,2.1,Tue,2023,Aug
CUS10408,44447,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,3,1,3,1.05,Wed,2021,Sep
CUS10409,44451,Seattle,Pike Place,Perk Café,SND001,Specialty Drinks,3,2,6,2.1,Sun,2021,Sep
CUS10410,44527,Austin,Zilker Park,Lakeside Brew ,DES001,Tea Beverages,3.75,1,3.75,1.3125,Sat,2021,Nov
CUS10411,44975,New York,Central Park,C P Coffee ,SPC001,Specialty Drinks,4.25,2,8.5,2.975,Sat,2023,Feb
CUS10412,44366,New York,Central Park,C P Coffee ,DES001,Tea Beverages,0.8,1,0.8,0.28,Sat,2021,Jun
CUS10413,44439,New York,Central Park,TSQ Brew,SND001,Snacks,3.75,1,3.75,1.3125,Tue,2021,Aug
CUS10414,44536,Los Angeles,Venice Beach,Beach Cafe,SND001,Desserts,4.25,1,4.25,1.4875,Mon,2021,Dec
CUS10415,44932,Austin,Zilker Park,Lakeside Brew ,TEA001,Coffee Beverages,0.8,1,0.8,0.28,Fri,2023,Jan
CUS10416,45078,Seattle,Capitol Hill,Brew Cafe,TEA001,Cold Drinks,10.95,1,10.95,3.8325,Thu,2023,Jun
CUS10417,44378,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Coffee Beverages,3,2,6,2.1,Thu,2021,Jul
CUS10418,44436,Chicago,Madison Street,Park Roaste,SPC001,Desserts,3.75,1,3.75,1.3125,Sat,2021,Aug
CUS10419,44448,New York,Central Park,C P Coffee ,SPC001,Coffee Beverages,3,2,6,2.1,Thu,2021,Sep
CUS10420,44751,Austin,Zilker Park,Lakeside Brew ,SKT001,Snacks,4.25,1,4.25,1.4875,Sat,2022,Jul
CUS10421,44268,Chicago,Madison Street,Park Roaste,SND001,Coffee Beverages,3.1,1,3.1,1.085,Sat,2021,Mar
CUS10422,44812,New York,Brooklyn,Sip & Savor,SND001,Tea Beverages,3.5,1,3.5,1.225,Thu,2022,Sep
CUS10423,44877,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,3.5,1,3.5,1.225,Sat,2022,Nov
CUS10424,44407,Los Angeles,Venice Beach,Coffee House,SPC001,Tea Beverages,2.5,1,2.5,0.875,Fri,2021,Jul
CUS10425,45115,Austin,Central Park,Suburban Sip Spot,COF001,Snacks,4.25,1,4.25,1.4875,Sat,2023,Jul
CUS10426,44440,Los Angeles,Venice Beach,Beach Cafe,TEA001,Sandwiches ,0.8,1,0.8,0.28,Wed,2021,Sep
CUS10427,45060,Los Angeles,Venice Beach,Coffee House,CLD001,Snacks,3,2,6,2.1,Sun,2023,May
CUS10428,44235,Los Angeles,Venice Beach,Coffee House,CLD001,Cold Drinks,2.5,2,5,1.75,Mon,2021,Feb
CUS10429,44767,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Cold Drinks,14,1,14,4.9,Mon,2022,Jul
CUS10430,44224,Chicago,Madison Street,Park Brew,CLD001,Specialty Drinks,3,1,3,1.05,Thu,2021,Jan
CUS10431,44318,Chicago,Madison Street,Park Roaste,DES001,Cold Drinks,3.1,2,6.2,2.17,Sun,2021,May
CUS10432,45184,New York,Brooklyn,Sip & Savor,SPC001,Sandwiches ,2,3,6,2.1,Fri,2023,Sep
CUS10433,44646,Austin,Zilker Park,Lakeside Brew ,TEA001,Coffee Beverages,3.75,1,3.75,1.3125,Sat,2022,Mar
CUS10434,45178,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Coffee Beverages,3.5,1,3.5,1.225,Sat,2023,Sep
CUS10435,45214,Chicago,Madison Street,Park Roaste,SKT001,Specialty Drinks,3.5,1,3.5,1.225,Sun,2023,Oct
CUS10436,44264,Chicago,Madison Street,Park Brew,DES001,Cold Drinks,2.5,2,5,1.75,Tue,2021,Mar
CUS10437,45160,Austin,Zilker Park,Lakeside Brew ,COF001,Snacks,4.5,1,4.5,1.575,Tue,2023,Aug
CUS10438,44321,New York,Brooklyn,Sip & Savor,CLD001,Tea Beverages,3.5,1,3.5,1.225,Wed,2021,May
CUS10439,44268,Austin,Central Park,Delight Café,COF001,Sandwiches ,4,2,8,2.8,Sat,2021,Mar
CUS10440,45230,Austin,Zilker Park,Lakeside Brew ,SKT001,Tea Beverages,3.25,1,3.25,1.1375,Tue,2023,Oct
CUS10441,44716,Los Angeles,Capitol Hill,Espresso,DES001,Desserts,2.5,1,2.5,0.875,Sat,2022,Jun
CUS10442,45030,Austin,Central Park,Delight Café,DES001,Specialty Drinks,3,1,3,1.05,Fri,2023,Apr
CUS10443,44631,Seattle,Pike Place,Perk Café,COF001,Desserts,3,1,3,1.05,Fri,2022,Mar
CUS10444,44913,New York,Central Park,C P Coffee ,CLD001,Sandwiches ,4.5,1,4.5,1.575,Sun,2022,Dec
